timestamp,event_id,target_user,ip,logon_type,status,sub_status
2025-10-23 17:26:49.003372+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:29:28.229910+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:33:29.369074+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:37:30.484699+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:38:48.540384+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:39:34.343090+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:41:31.733990+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:45:34.040447+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:48:01.805031+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:49:35.111408+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:53:36.191463+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:54:34.502102+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:57:37.241674+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:02:49.807283+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:03:00.476414+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:05:39.300035+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:09:34.590616+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:10:40.213806+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:11:15.515467+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:17:43.741909+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:18:41.714706+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:20:53.779608+00:00,4624,UMFD-5,-,2,,
2025-10-23 18:20:54.062519+00:00,4624,DWM-5,-,2,,
2025-10-23 18:20:54.062634+00:00,4624,DWM-5,-,2,,
2025-10-23 18:20:54.266344+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:20:55.032799+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:07.892134+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:08.181780+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:12.284927+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:13.092783+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:27.568462+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:02:27.568489+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:02:29.009344+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:29.690157+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:39.659809+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:54.814585+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:15.954617+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:03:15.954630+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:03:15.993948+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:21.446142+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:21.500017+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:50.779547+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:04:23.918995+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:04:33.411417+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:06:41.266911+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:07:28.926153+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:07:30.432114+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:19.437550+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:32.312695+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:38.000761+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:47.417126+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:49.191467+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:54.047020+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:54.303877+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:54.912445+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:10:30.926619+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:10:45.290329+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:12:31.337166+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:17:29.042725+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:17:29.271540+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:17:29.608717+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:18:35.218868+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:32:43.642160+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:33:31.757431+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:34:57.377573+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:45:14.755306+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:45:14.801668+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:47:43.709394+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:48:31.754827+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:53:43.196661+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:53:44.116781+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:02:43.785686+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:03:21.200907+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:03:30.313778+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:05:23.354261+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:07:14.773533+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:11:11.752308+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:13:55.617773+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:16:33.472345+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:19:45.873611+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:20:24.306002+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:20:24.347107+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:20:24.600657+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:20:43.240915+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:25:11.233854+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:25:11.867453+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:25:11.930410+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:25:13.704952+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:27:10.849184+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:30:15.565516+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:07.490292+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:51.072107+00:00,4624,SYSTEM,-,0,,
2025-10-30 16:31:51.293272+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:51.293293+00:00,4624,UMFD-1,-,2,,
2025-10-30 16:31:51.293312+00:00,4624,UMFD-0,-,2,,
2025-10-30 16:31:51.359543+00:00,4624,LOCAL SERVICE,-,5,,
2025-10-30 16:31:51.372343+00:00,4624,NETWORK SERVICE,-,5,,
2025-10-30 16:31:51.419409+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:51.555056+00:00,4624,DWM-1,-,2,,
2025-10-30 16:31:51.555069+00:00,4624,DWM-1,-,2,,
2025-10-30 16:31:52.407553+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.407558+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.407623+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.410448+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.449152+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.478846+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.490248+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.495070+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.497652+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.498468+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.505167+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.537008+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.554220+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.624138+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:52.670206+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.044878+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.044903+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.079676+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.151115+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.231947+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.360914+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.897074+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.911867+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.926458+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:53.948135+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.270979+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.273981+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.278702+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.309067+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.315321+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.337492+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.348087+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:54.975773+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 16:31:54.975792+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 16:31:55.142532+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:55.226713+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:55.583008+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:55.620617+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:57.727898+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:31:59.253820+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:00.455217+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:00.456232+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:01.395489+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:01.433111+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:02.110813+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:02.769577+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:03.816189+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:03.884144+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:05.040348+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:05.967949+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 16:32:05.967970+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 16:32:15.898722+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:20.916269+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:21.144276+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:32:26.071165+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:00.646868+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:00.844791+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:00.987385+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:01.479895+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:01.667082+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:01.781286+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:01.831879+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:02.153179+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:02.385685+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:02.864826+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:34:04.837894+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:36:56.018003+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:39:45.986929+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:41:47.454639+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:41:47.546322+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:41:50.234621+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:41:50.302881+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:41:55.509848+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:42:01.021984+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:42:13.134092+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:44:02.031988+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:46:53.366442+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:46:56.093287+00:00,4624,SYSTEM,-,5,,
2025-10-30 16:46:56.349939+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:00:53.208033+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:00:53.939144+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:02:06.737125+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:02:13.521975+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:17:06.797222+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:17:10.328869+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:18:08.002390+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:32:03.959789+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:32:06.881220+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:35:06.312906+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:46:51.540264+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:47:06.953344+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:47:10.490709+00:00,4624,SYSTEM,-,5,,
2025-10-30 17:51:54.417011+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:02:07.024832+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:16:35.032633+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:16:35.130337+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:16:35.407236+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:17:07.087875+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:19:35.122704+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:19:35.184015+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:19:35.307402+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:19:35.603334+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:19:37.719666+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:19:41.636013+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:29:08.893927+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:30:46.701235+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:31:56.025501+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:31:56.086105+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:32:00.762733+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:32:04.260208+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:32:07.150555+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:36:30.416189+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:36:46.081892+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:40:38.123791+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:40:49.043064+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:40:49.103300+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:47:07.222572+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:52:09.286930+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:53:04.831984+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:58:05.018583+00:00,4624,SYSTEM,-,5,,
2025-10-30 18:58:11.631922+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:02:07.285517+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:03:05.213287+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:06:46.212551+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:09:06.721447+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:11:52.662048+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:13:29.502033+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:17:07.353067+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:18:24.188374+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:18:37.515783+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:18:39.287392+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:19:06.381454+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:22:54.307652+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:22:55.060480+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:24:06.831770+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:24:07.766747+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:29:06.972654+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:30:13.879728+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:32:07.423014+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:34:07.170294+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:39:07.335693+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:47:07.510777+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:54:07.528419+00:00,4624,SYSTEM,-,5,,
2025-10-30 19:59:07.688545+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:00:56.444983+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:01:15.101379+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:02:07.579515+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:07:03.310925+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:11:30.710644+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:11:30.733479+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:11:30.804768+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:11:31.233221+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:12:28.333179+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:13:01.639561+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:13:01.733967+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:13:01.740770+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:13:02.445122+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:14:08.347858+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:17:00.089771+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:32:04.887638+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:32:07.662611+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:36:07.719776+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:36:11.383242+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:46:34.853640+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:46:35.232552+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:46:40.364397+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 20:46:40.364408+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 20:46:47.562286+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:47:11.848774+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:47:11.848776+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:47:32.583645+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:52:14.269444+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:54:52.088640+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:59:38.828499+00:00,4624,SYSTEM,-,5,,
2025-10-30 20:59:39.981329+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:04:39.089834+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:05:44.485186+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:09:39.228203+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:09:52.719494+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:14:39.355671+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:23:31.175871+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:23:40.997244+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:24:52.814108+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:25:34.990099+00:00,4624,UMFD-2,-,2,,
2025-10-30 21:25:35.071173+00:00,4624,DWM-2,-,2,,
2025-10-30 21:25:35.071194+00:00,4624,DWM-2,-,2,,
2025-10-30 21:25:35.265142+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:25:39.967680+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:25:40.223103+00:00,4624,SYSTEM,-,5,,
2025-10-30 21:25:45.901424+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:52:05.237614+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:52:05.769497+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-11-01 13:52:05.769514+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-11-01 13:52:07.432959+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:52:20.580799+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:52:26.601202+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:52:36.363771+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:52:55.079567+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-11-01 13:52:55.079580+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-11-01 13:52:55.113640+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:53:03.502186+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:53:14.989382+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:53:17.955986+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:53:39.538729+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:57:06.776255+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:57:07.306236+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:57:08.638575+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:57:09.238552+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:03.960066+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.650780+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.654680+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.656126+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.660534+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.661972+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.668877+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.786451+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:04.973598+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.215643+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.219202+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.221327+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.228884+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.230162+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.237232+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.340923+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.447990+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.569096+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.571985+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.573515+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.576948+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.578489+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.584276+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.622747+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:06.977640+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:07.041946+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:14.599131+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.629004+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.631952+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.633087+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.636410+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.637613+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.643284+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.730356+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:17.830505+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:22.210466+00:00,4624,SYSTEM,-,5,,
2025-11-01 13:58:28.950592+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:02:10.542704+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:07:06.325323+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:07:06.833355+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:07:07.066315+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:22:24.842134+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:22:31.428568+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:23:12.101137+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:37:24.911074+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:38:12.127346+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:39:35.239637+00:00,4624,SYSTEM,-,5,,
2025-11-01 14:39:50.501045+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-11-01 14:39:50.501057+00:00,4624,Daniele Monaco,127.0.0.1,2,,
